Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
adam-szalai,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,hungary,save,No information,set-piece,12.1,44.5,0,head,high-centre,0,48.8,21.5,No information,No information,37,No information,2163,44.5,12.1,51.2,0,51.2,78.5,9,537,shot
cristiano-ronaldo,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,miss,No information,assisted,7,46.4,0,head,left,0,69.9,25,No information,No information,30,No information,1787,46.4,7,30.1,0,30.1,75,16,913,shot
diogo-jota,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,miss,No information,set-piece,12.2,54.2,0,right-foot,high-right,0,41.3,93.1,No information,No information,9,No information,494,54.2,12.2,58.7,0,58.7,6.9,37,2206,shot
diogo-jota,https://www.sofascore.com/hungary-portugal/eUbsjUb#id:8602461,portugal,save,No information,regular,17.9,57.7,0,left-foot,low-right,0,47.4,17.7,No information,No information,5,No information,266,57.7,17.9,52.6,0,52.6,82.3,41,2434,shot

joao-mario,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,post,No information,corner,4.4,64.2,0,right-foot,right,0,44.6,13.3,No information,No information,90,4,5602,64.2,4.4,55.4,0,55.4,86.7,1,698,shot
joao-mario,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,miss,No information,corner,19.8,68.7,0,left-foot,high,0,50.1,70.8,No information,No information,90,1,5424,68.7,19.8,49.9,0,49.9,29.2,1,876,shot
rafael-leao,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,miss,No information,assisted,5.2,42.8,0,right-foot,close-high-left,0,58.7,51.4,No information,No information,89,No information,5308,42.8,5.2,41.3,0,41.3,48.6,2,92,shot
vitinha,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,block,No information,assisted,3.2,65.1,0,right-foot,low-right,0,46.6,19,No information,No information,88,No information,5230,65.1,3.2,53.4,0,53.4,81,3,170,shot
joao-cancelo,https://www.sofascore.com/liechtenstein-portugal/eUbsFWb#id:10752371,portugal,save,No information,assisted,9.6,55.4,0,right-foot,low-centre,0,50.6,5.1,No information,No information,86,No information,5139,55.4,9.6,49.4,0,49.4,94.9,5,261,shot
