Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
mason-mount,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,miss,No information,corner,26.5,28.5,0,right-foot,high-right,0,41,76.4,No information,No information,11,No information,607,28.5,26.5,59,0,59,23.6,35,2093,shot
john-stones,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,miss,No information,corner,9.8,47.6,0,head,left,0,95.1,5.6,No information,No information,10,No information,595,47.6,9.8,4.9,0,4.9,94.4,36,2105,shot
harry-kane,https://www.sofascore.com/usa-england/nUbszUb#id:10230557,england,block,No information,assisted,10.4,53.8,0,right-foot,low-centre,0,50.3,19,No information,No information,10,No information,551,53.8,10.4,49.7,0,49.7,81,36,2149,shot

mario-pasalic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,miss,No information,throw-in-set-piece,15,53.3,0,left-foot,high,0,53.3,75,No information,No information,90,5,5669,53.3,15,46.7,0,46.7,25,1,631,shot
raheem-sterling,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,miss,No information,set-piece,13.1,39.8,0,left-foot,high,0,52.3,88.9,No information,No information,74,No information,4434,39.8,13.1,47.7,0,47.7,11.1,17,966,shot
ante-rebic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,miss,No information,assisted,8.8,56.1,0,other,left,0,63.4,4.2,No information,No information,73,No information,4356,56.1,8.8,36.6,0,36.6,95.8,18,1044,shot
marcelo-brozovic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,miss,No information,corner,19.1,52.7,0,right-foot,close-left,0,59,11.1,No information,No information,70,No information,4154,52.7,19.1,41,0,41,88.9,21,1246,shot
mason-mount,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,england,miss,No information,free-kick,23.3,62.1,0,right-foot,close-high,0,54.5,50,No information,No information,67,No information,3999,62.1,23.3,45.5,0,45.5,50,24,1401,shot
ante-rebic,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,croatia,miss,No information,regular,14.4,46.9,0,left-foot,right,0,38.5,2.8,No information,No information,65,No information,3882,46.9,14.4,61.5,0,61.5,97.2,26,1518,shot
