Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
hakan-calhanoglu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,assisted,22.5,61.3,0,right-foot,low-centre,0,48.3,19,No information,No information,61,No information,3608,61.3,22.5,51.7,0,51.7,81,30,1792,shot
mert-muldur,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,assisted,22.2,69.1,0,right-foot,low-centre,0,50.2,19,No information,No information,60,No information,3593,69.1,22.2,49.8,0,49.8,81,31,1807,shot
yildiz-kenan,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,assisted,17.9,29.1,0,right-foot,low-centre,0,50.6,19,No information,No information,60,No information,3546,29.1,17.9,49.4,0,49.4,81,31,1854,shot
hakan-calhanoglu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,save,No information,free-kick,28.9,45.7,0,right-foot,low-centre,0,49,18.4,No information,No information,57,No information,3381,45.7,28.9,51,0,51,81.6,34,2019,shot
mikautadze-georges,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,block,No information,assisted,8.2,45.8,0,right-foot,low-centre,0,50.7,19,No information,No information,52,No information,3060,45.8,8.2,49.3,0,49.3,81,39,2340,shot
giorgi-tsitaishvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,save,No information,assisted,5.6,25.3,0,left-foot,low-left,0,52.9,13.3,No information,No information,49,No information,2908,25.3,5.6,47.1,0,47.1,86.7,42,2492,shot
baris-alper-yilmaz,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,assisted,11.6,56.8,0,left-foot,low-centre,0,50.2,19,No information,No information,48,No information,2854,56.8,11.6,49.8,0,49.8,81,43,2546,shot
mert-muldur,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,save,No information,assisted,7.9,55,0,left-foot,low-centre,0,49.1,19,No information,No information,46,No information,2726,55,7.9,50.9,0,50.9,81,45,2674,shot
ferdi-kadioglu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,miss,No information,set-piece,36.6,50.3,0,right-foot,high-right,0,32.8,98.6,No information,No information,41,No information,2443,50.3,36.6,67.2,0,67.2,1.4,5,257,shot
kaan-ayhan,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,set-piece,12.5,45.2,0,left-foot,low-centre,0,50.6,19,No information,No information,40,No information,2369,45.2,12.5,49.4,0,49.4,81,6,331,shot
giorgi-kochorashvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,block,No information,regular,20.1,47.4,0,right-foot,low-right,0,48.1,19,No information,No information,37,No information,2191,47.4,20.1,51.9,0,51.9,81,9,509,shot
mikautadze-georges,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,miss,No information,assisted,11.6,53.8,0,right-foot,close-left,0,57,12.5,No information,No information,35,No information,2090,53.8,11.6,43,0,43,87.5,11,610,shot
mikautadze-georges,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,goal,regular,assisted,8.2,58.3,0,right-foot,low-right,0,46.5,1.9,No information,No information,32,No information,1904,58.3,8.2,53.5,0,53.5,98.1,14,796,shot
giorgi-tsitaishvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,save,No information,assisted,8.6,24.6,0,left-foot,low-left,0,53.8,19,No information,No information,30,No information,1752,24.6,8.6,46.2,0,46.2,81,16,948,shot
orkun-kokcu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,miss,No information,assisted,8.5,55,0,right-foot,left,0,59.5,12.5,No information,No information,27,No information,1592,55,8.5,40.5,0,40.5,87.5,19,1108,shot
mert-muldur,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,goal,regular,regular,15.7,63.2,0,right-foot,high-right,0,45.9,29.1,No information,No information,25,No information,1497,63.2,15.7,54.1,0,54.1,70.9,21,1203,shot
orkun-kokcu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,assisted,28.1,34.4,0,right-foot,low-right,0,48.2,19,No information,No information,23,No information,1348,34.4,28.1,51.8,0,51.8,81,23,1352,shot
hakan-calhanoglu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,miss,No information,assisted,14.5,41.5,0,right-foot,close-left,0,59.2,13.9,No information,No information,21,No information,1232,41.5,14.5,40.8,0,40.8,86.1,25,1468,shot
yildiz-kenan,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,save,No information,assisted,8.6,24.3,0,left-foot,high-centre,0,51,24.1,No information,No information,14,No information,805,24.3,8.6,49,0,49,75.9,32,1895,shot
mikautadze-georges,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,miss,No information,corner,18.4,31.5,0,right-foot,high-right,0,39.2,65.3,No information,No information,12,No information,696,31.5,18.4,60.8,0,60.8,34.7,34,2004,shot
anzor-mekvabishvili,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,georgia,save,No information,assisted,29,49.9,0,right-foot,low-left,0,52.1,8.2,No information,No information,11,No information,653,49.9,29,47.9,0,47.9,91.8,35,2047,shot
kaan-ayhan,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,post,No information,assisted,20.9,40.9,0,right-foot,left,0,55.3,3.8,No information,No information,10,No information,583,40.9,20.9,44.7,0,44.7,96.2,36,2117,shot
abdulkerim-bardakci,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,miss,No information,corner,7.4,44.2,0,head,close-left,0,57.1,5.6,No information,No information,10,No information,543,44.2,7.4,42.9,0,42.9,94.4,36,2157,shot
hakan-calhanoglu,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,block,No information,assisted,23.1,72.7,0,right-foot,low-centre,0,50.5,19,No information,No information,7,No information,409,72.7,23.1,49.5,0,49.5,81,39,2291,shot
kaan-ayhan,https://www.sofascore.com/football/match/georgia-turkiye/aUbsnVb#id:12198159,türkiye,miss,No information,corner,7.4,47.2,0,head,high,0,45.9,61.1,No information,No information,6,No information,327,47.2,7.4,54.1,0,54.1,38.9,40,2373,shot

