Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
manuel-akanji,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,switzerland,miss,No information,set-piece,10.2,46.1,0,head,close-high-left,0,58.7,47.2,No information,No information,42,No information,2464,46.1,10.2,41.3,0,41.3,52.8,4,236,shot
lorenzo-insigne,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,regular,6.2,56.9,0,right-foot,high-right,0,47.7,26.6,No information,No information,36,No information,2111,56.9,6.2,52.3,0,52.3,73.4,10,589,shot
lorenzo-insigne,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,miss,No information,assisted,19.1,37.3,0,right-foot,close-right,0,42,34.7,No information,No information,35,No information,2046,37.3,19.1,58,0,58,65.3,11,654,shot
domenico-berardi,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,assisted,18.2,70.7,0,left-foot,low-centre,0,49.2,4.4,No information,No information,23,No information,1356,70.7,18.2,50.8,0,50.8,95.6,23,1344,shot
domenico-berardi,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,save,No information,fast-break,15.7,41.1,0,left-foot,low-left,0,52.2,4.4,No information,No information,19,No information,1109,41.1,15.7,47.8,0,47.8,95.6,27,1591,shot
ciro-immobile,https://www.sofascore.com/italy-switzerland/ZTbshUb#id:9223828,italy,miss,No information,assisted,15.1,54.8,0,right-foot,high,0,46.1,94.4,No information,No information,14,No information,825,54.8,15.1,53.9,0,53.9,5.6,32,1875,shot

mario-gavranovic,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,goal,regular,fast-break,7.4,45.7,0,head,low-centre,0,48.8,12,No information,No information,90,4,5588,45.7,7.4,51.2,0,51.2,88,1,712,shot
arvydas-novikovas,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,lithuania,miss,No information,free-kick,34.2,88,0,left-foot,close-right,0,42.7,9.7,No information,No information,85,No information,5053,88,34.2,57.3,0,57.3,90.3,6,347,shot
ruben-vargas,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,save,No information,corner,13.6,33.1,0,right-foot,low-left,0,53.4,1.3,No information,No information,82,No information,4898,33.1,13.6,46.6,0,46.6,98.7,9,502,shot
fabian-schar,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,save,No information,corner,5.4,35.7,0,head,low-left,0,53.5,17.1,No information,No information,82,No information,4889,35.7,5.4,46.5,0,46.5,82.9,9,511,shot
mario-gavranovic,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,block,No information,assisted,24.4,46.8,0,right-foot,low-centre,0,49.7,19,No information,No information,80,No information,4766,46.8,24.4,50.3,0,50.3,81,11,634,shot
christian-fassnacht,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,assisted,13.1,48.4,0,left-foot,left,0,60,33.3,No information,No information,77,No information,4595,48.4,13.1,40,0,40,66.7,14,805,shot
ruben-vargas,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,assisted,8.4,35.7,0,right-foot,close-left,0,57.3,11.1,No information,No information,76,No information,4512,35.7,8.4,42.7,0,42.7,88.9,15,888,shot
steven-zuber,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,assisted,19.9,74.8,0,right-foot,high-right,0,38.8,51.4,No information,No information,66,No information,3947,74.8,19.9,61.2,0,61.2,48.6,25,1453,shot
breel-embolo,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,fast-break,9.3,67.2,0,right-foot,close-right,0,42.7,9.7,No information,No information,64,No information,3799,67.2,9.3,57.3,0,57.3,90.3,27,1601,shot
breel-embolo,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,assisted,9.8,52.2,0,left-foot,left,0,78.2,2.8,No information,No information,63,No information,3746,52.2,9.8,21.8,0,21.8,97.2,28,1654,shot
xherdan-shaqiri,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,assisted,14.5,69.3,0,left-foot,close-left,0,57.8,22.2,No information,No information,62,No information,3667,69.3,14.5,42.2,0,42.2,77.8,29,1733,shot
benas-satkus,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,lithuania,miss,No information,set-piece,7.1,41,0,right-foot,high,0,53.3,61.1,No information,No information,58,No information,3449,41,7.1,46.7,0,46.7,38.9,33,1951,shot
edvinas-girdvainis,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,lithuania,miss,No information,corner,8.4,55.4,0,head,close-right,0,40.8,6.9,No information,No information,55,No information,3274,55.4,8.4,59.2,0,59.2,93.1,36,2126,shot
renato-steffen,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,block,No information,corner,7.7,36.1,0,head,low-left,0,53,19,No information,No information,52,No information,3112,36.1,7.7,47,0,47,81,39,2288,shot
remo-freuler,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,corner,19.5,49.3,0,right-foot,left,0,60.8,5.6,No information,No information,51,No information,3042,49.3,19.5,39.2,0,39.2,94.4,40,2358,shot
breel-embolo,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,goal,regular,corner,4.8,55.7,0,right-foot,low-left,0,52.2,1.3,No information,No information,45,No information,2641,55.7,4.8,47.8,0,47.8,98.7,1,59,shot
renato-steffen,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,goal,regular,assisted,17.5,65.8,0,left-foot,low-left,0,52.3,10.8,No information,No information,42,No information,2494,65.8,17.5,47.7,0,47.7,89.2,4,206,shot
steven-zuber,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,save,No information,assisted,19.2,52.2,0,left-foot,low-centre,0,50.9,1.9,No information,No information,38,No information,2252,52.2,19.2,49.1,0,49.1,98.1,8,448,shot
fabian-schar,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,block,No information,regular,28.6,48.9,0,right-foot,low-left,0,52.7,19,No information,No information,34,No information,2007,48.9,28.6,47.3,0,47.3,81,12,693,shot
breel-embolo,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,save,No information,assisted,10.1,36.9,0,left-foot,low-centre,0,50,1.9,No information,No information,33,No information,1979,36.9,10.1,50,0,50,98.1,13,721,shot
breel-embolo,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,goal,regular,corner,7.4,53.2,0,head,high-right,0,46.5,21.5,No information,No information,31,No information,1829,53.2,7.4,53.5,0,53.5,78.5,15,871,shot
arvydas-novikovas,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,lithuania,miss,No information,assisted,15.5,38.8,0,right-foot,high,0,47.9,95.8,No information,No information,25,No information,1463,38.8,15.5,52.1,0,52.1,4.2,21,1237,shot
ricardo-rodriguez,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,miss,No information,regular,12.6,38.9,0,right-foot,close-left,0,56.3,15.3,No information,No information,24,No information,1390,38.9,12.6,43.7,0,43.7,84.7,22,1310,shot
breel-embolo,https://www.sofascore.com/lithuania-switzerland/ZTbsBVb#id:9223925,switzerland,save,No information,throw-in-set-piece,2.3,70.7,0,right-foot,low-left,0,54.5,1.9,No information,No information,14,No information,833,70.7,2.3,45.5,0,45.5,98.1,32,1867,shot
