Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
barnabas-varga,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,save,No information,set-piece,2,40.8,0,left-foot,low-centre,0,51.8,5.7,No information,No information,26,No information,1519,40.8,2,48.2,0,48.2,94.3,20,1181,shot
dominik-szoboszlai,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,save,No information,free-kick,21.4,24.7,0,right-foot,high-left,0,52.9,29.1,No information,No information,26,No information,1517,24.7,21.4,47.1,0,47.1,70.9,20,1183,shot
jamal-musiala,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,goal,regular,assisted,7.9,43.7,0,right-foot,high-left,0,53.1,27.8,No information,No information,22,No information,1304,43.7,7.9,46.9,0,46.9,72.2,24,1396,shot
roland-sallai,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,block,No information,assisted,17.7,48.9,0,right-foot,low-left,0,53.8,4.2,No information,No information,15,No information,864,48.9,17.7,46.2,0,46.2,95.8,31,1836,shot
robert-andrich,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,block,No information,corner,10.6,62.8,0,right-foot,high-left,0,53.9,25,No information,No information,12,No information,694,62.8,10.6,46.1,0,46.1,75,34,2006,shot
kai-havertz,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,save,No information,assisted,3.6,57.9,0,left-foot,low-centre,0,51.5,19.6,No information,No information,11,No information,649,57.9,3.6,48.5,0,48.5,80.4,35,2051,shot
bendeguz-bolla,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,block,No information,corner,10.7,70.8,0,right-foot,low-right,0,48,19,No information,No information,6,No information,356,70.8,10.7,52,0,52,81,40,2344,shot
kai-havertz,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,germany,save,No information,assisted,18.8,63.1,0,left-foot,low-right,0,48.1,1.3,No information,No information,5,No information,243,63.1,18.8,51.9,0,51.9,98.7,41,2457,shot
roland-sallai,https://www.sofascore.com/germany-hungary/jUbslUb#id:11873900,hungary,save,No information,regular,7.3,44.4,0,right-foot,low-centre,0,51.7,12.7,No information,No information,1,No information,15,44.4,7.3,48.3,0,48.3,87.3,45,2685,shot

callum-mcgregor,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,miss,No information,regular,20.3,40.8,0,left-foot,high,0,51.3,80.6,No information,No information,90,1,5454,40.8,20.3,48.7,0,48.7,19.4,1,846,shot
zeki-amdouni,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,miss,No information,set-piece,7.1,45.2,0,head,close-left,0,58,11.1,No information,No information,90,No information,5351,45.2,7.1,42,0,42,88.9,1,49,shot
kenny-mclean,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,save,No information,set-piece,20.3,74.6,0,left-foot,low-right,0,47.6,3.8,No information,No information,87,No information,5173,74.6,20.3,52.4,0,52.4,96.2,4,227,shot
scott-mctominay,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,block,No information,assisted,12.3,53.8,0,right-foot,low-centre,0,48.7,19,No information,No information,81,No information,4848,53.8,12.3,51.3,0,51.3,81,10,552,shot
scott-mctominay,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,block,No information,assisted,12.3,56.6,0,right-foot,low-centre,0,48.9,19,No information,No information,81,No information,4846,56.6,12.3,51.1,0,51.1,81,10,554,shot
scott-mctominay,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,miss,No information,assisted,10.8,55.6,0,head,right,0,6.7,5.6,No information,No information,81,No information,4843,55.6,10.8,93.3,0,93.3,94.4,10,557,shot
dan-ndoye,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,miss,No information,assisted,9.7,30,0,right-foot,high,0,48.6,69.4,No information,No information,78,No information,4642,30,9.7,51.4,0,51.4,30.6,13,758,shot
gilmour-billy,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,block,No information,corner,8.8,39.2,0,head,low-left,0,53.2,19,No information,No information,76,No information,4525,39.2,8.8,46.8,0,46.8,81,15,875,shot
scott-mckenna,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,miss,No information,set-piece,14.1,48.5,0,head,high,0,45.4,75,No information,No information,74,No information,4396,48.5,14.1,54.6,0,54.6,25,17,1004,shot
grant-hanley,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,post,No information,set-piece,4.9,48.1,0,head,left,0,55.2,9.5,No information,No information,67,No information,3974,48.1,4.9,44.8,0,44.8,90.5,24,1426,shot
gilmour-billy,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,block,No information,assisted,26.3,59.2,0,right-foot,low-centre,0,48.2,19,No information,No information,65,No information,3871,59.2,26.3,51.8,0,51.8,81,26,1529,shot
ruben-vargas,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,miss,No information,assisted,12.5,32.2,0,right-foot,high-right,0,39.2,62.5,No information,No information,64,No information,3807,32.2,12.5,60.8,0,60.8,37.5,27,1593,shot
dan-ndoye,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,miss,No information,assisted,15.9,47.8,0,right-foot,close-left,0,57.5,6.9,No information,No information,58,No information,3478,47.8,15.9,42.5,0,42.5,93.1,33,1922,shot
ruben-vargas,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,save,No information,assisted,15,30.3,0,right-foot,low-centre,0,51.5,3.2,No information,No information,56,No information,3345,30.3,15,48.5,0,48.5,96.8,35,2055,shot
granit-xhaka,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,save,No information,assisted,14.6,32.2,0,left-foot,low-right,0,47.5,16.5,No information,No information,42,No information,2487,32.2,14.6,52.5,0,52.5,83.5,4,213,shot
che-adams,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,save,No information,corner,2.7,59.7,0,right-foot,low-right,0,45.8,7.6,No information,No information,41,No information,2442,59.7,2.7,54.2,0,54.2,92.4,5,258,shot
jack-hendry,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,scotland,miss,No information,set-piece,11.4,49,0,head,left,0,64.9,27.8,No information,No information,38,No information,2264,49,11.4,35.1,0,35.1,72.2,8,436,shot
dan-ndoye,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,save,No information,assisted,8.9,37.8,0,right-foot,low-right,0,47.7,15.2,No information,No information,32,No information,1903,37.8,8.9,52.3,0,52.3,84.8,14,797,shot
dan-ndoye,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,block,No information,assisted,8.3,45,0,right-foot,low-right,0,46.9,19,No information,No information,30,No information,1767,45,8.3,53.1,0,53.1,81,16,933,shot
silvan-widmer,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,miss,No information,regular,14.4,65.4,0,right-foot,high,0,45.7,68.1,No information,No information,28,No information,1677,65.4,14.4,54.3,0,54.3,31.9,18,1023,shot
xherdan-shaqiri,https://www.sofascore.com/switzerland-scotland/VTbsZTb#id:11873903,switzerland,goal,regular,regular,20.8,37,0,left-foot,high-left,0,54.1,27.8,No information,No information,26,No information,1533,37,20.8,45.9,0,45.9,72.2,20,1167,shot
