Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
nedim-bajrami,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,block,No information,assisted,19.7,38,0,right-foot,low-right,0,47.5,19,No information,No information,54,No information,3235,38,19.7,52.5,0,52.5,81,37,2165,shot
dor-peretz,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,miss,No information,assisted,23.6,37.3,0,left-foot,high-left,0,59,86.1,No information,No information,48,No information,2852,37.3,23.6,41,0,41,13.9,43,2548,shot
ramzi-safuri,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,save,No information,assisted,25.5,60.8,0,left-foot,low-centre,0,50.1,13.9,No information,No information,46,No information,2756,60.8,25.5,49.9,0,49.9,86.1,45,2644,shot
armando-broja,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,goal,penalty,penalty,11.5,50,0,right-foot,low-left,0,52.6,10.1,No information,No information,45,2,2802,50,11.5,47.4,0,47.4,89.9,1,2598,shot
frederic-veseli,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,miss,No information,regular,25.4,33,0,right-foot,high-right,0,42.4,97.2,No information,No information,40,No information,2368,33,25.4,57.6,0,57.6,2.8,6,332,shot
armando-broja,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,block,No information,assisted,3.5,32.2,0,right-foot,low-left,0,52,19,No information,No information,40,No information,2366,32.2,3.5,48,0,48,81,6,334,shot
armando-broja,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,save,No information,fast-break,7,34,0,left-foot,low-centre,0,50.6,19,No information,No information,36,No information,2136,34,7,49.4,0,49.4,81,10,564,shot
nedim-bajrami,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,miss,No information,assisted,14.2,25.2,0,left-foot,right,0,29.1,4.2,No information,No information,34,No information,2021,25.2,14.2,70.9,0,70.9,95.8,12,679,shot
miguel-vitor,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,post,No information,corner,4.8,54.4,0,head,right,0,44.3,17.7,No information,No information,29,No information,1733,54.4,4.8,55.7,0,55.7,82.3,17,967,shot
ardian-ismajli,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,albania,block,No information,corner,9,52.7,0,head,low-centre,0,50.1,19,No information,No information,27,No information,1589,52.7,9,49.9,0,49.9,81,19,1111,shot
liel-abada,https://www.sofascore.com/albania-israel/FObsPTb#id:10023298,israel,miss,No information,assisted,15.2,68.6,0,left-foot,close-left,0,58.7,34.7,No information,No information,10,No information,556,68.6,15.2,41.3,0,41.3,65.3,36,2144,shot

aron-elis-thrandarson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,miss,No information,regular,15.4,53.7,0,right-foot,high-right,0,39.5,88.9,No information,No information,82,No information,4861,53.7,15.4,60.5,0,60.5,11.1,9,539,shot
kristjan-asllani,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,block,No information,regular,17.2,55.5,0,left-foot,low-right,0,48,19,No information,No information,78,No information,4628,55.5,17.2,52,0,52,81,13,772,shot
kristjan-asllani,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,block,No information,assisted,16.5,60.6,0,left-foot,low-right,0,46.8,19,No information,No information,78,No information,4627,60.6,16.5,53.2,0,53.2,81,13,773,shot
arnor-sigurdsson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,save,No information,fast-break,23.5,62.4,0,right-foot,high-right,0,46.7,23.4,No information,No information,72,No information,4293,62.4,23.5,53.3,0,53.3,76.6,19,1107,shot
ivan-balliu,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,miss,No information,assisted,3,65.1,0,right-foot,high,0,44.9,84.7,No information,No information,64,No information,3821,65.1,3,55.1,0,55.1,15.3,27,1579,shot
jon-dagur-thorsteinsson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,save,No information,assisted,16.3,43,0,right-foot,low-left,0,53.9,1.9,No information,No information,56,No information,3304,43,16.3,46.1,0,46.1,98.1,35,2096,shot
taulant-seferi,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,miss,No information,assisted,10.8,44.7,0,head,close-left,0,58.2,15.3,No information,No information,55,No information,3248,44.7,10.8,41.8,0,41.8,84.7,36,2152,shot
klaus-gjasula,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,block,No information,assisted,19.2,64.5,0,right-foot,low-centre,0,51,19,No information,No information,53,No information,3130,64.5,19.2,49,0,49,81,38,2270,shot
jon-dagur-thorsteinsson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,goal,regular,regular,9.8,49.7,0,right-foot,low-centre,0,51.5,3.2,No information,No information,49,No information,2895,49.7,9.8,48.5,0,48.5,96.8,42,2505,shot
thorir-johann-helgason,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,miss,No information,corner,15.2,67.8,0,right-foot,high-right,0,33.3,94.4,No information,No information,48,No information,2857,67.8,15.2,66.7,0,66.7,5.6,43,2543,shot
marash-kumbulla,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,miss,No information,corner,10.1,45.2,0,head,left,0,71.6,2.8,No information,No information,37,No information,2217,45.2,10.1,28.4,0,28.4,97.2,9,483,shot
arnor-sigurdsson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,save,No information,assisted,18.2,51.1,0,left-foot,low-centre,0,49.7,13.9,No information,No information,35,No information,2041,51.1,18.2,50.3,0,50.3,86.1,11,659,shot
amir-abrashi,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,miss,No information,assisted,4,57.9,0,right-foot,high-right,0,40.2,68.1,No information,No information,34,No information,2014,57.9,4,59.8,0,59.8,31.9,12,686,shot
taulant-seferi,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,goal,regular,regular,3.3,56.3,0,right-foot,low-right,0,48.1,8.9,No information,No information,30,No information,1755,56.3,3.3,51.9,0,51.9,91.1,16,945,shot
amir-abrashi,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,save,No information,assisted,5.1,70.9,0,right-foot,low-centre,0,48.9,1.9,No information,No information,30,No information,1753,70.9,5.1,51.1,0,51.1,98.1,16,947,shot
ivan-balliu,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,block,No information,regular,15.1,68.2,0,right-foot,low-right,0,47.8,19,No information,No information,29,No information,1717,68.2,15.1,52.2,0,52.2,81,17,983,shot
isak-bergmann-johannesson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,miss,No information,assisted,21.1,48.7,0,left-foot,right,0,39.8,2.8,No information,No information,22,No information,1306,48.7,21.1,60.2,0,60.2,97.2,24,1394,shot
thorir-johann-helgason,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,block,No information,corner,25.6,23.9,0,right-foot,low-centre,0,49,19,No information,No information,20,No information,1180,23.9,25.6,51,0,51,81,26,1520,shot
arnor-sigurdsson,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,iceland,save,No information,throw-in-set-piece,11.1,58.3,0,right-foot,high-centre,0,48.6,28.5,No information,No information,19,No information,1109,58.3,11.1,51.4,0,51.4,71.5,27,1591,shot
taulant-seferi,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,block,No information,assisted,12.3,33.7,0,left-foot,low-left,0,51.8,19,No information,No information,17,No information,968,33.7,12.3,48.2,0,48.2,81,29,1732,shot
klaus-gjasula,https://www.sofascore.com/iceland-albania/PTbsiUb#id:10023375,albania,block,No information,assisted,19.2,48.2,0,right-foot,low-left,0,51.9,19,No information,No information,16,No information,953,48.2,19.2,48.1,0,48.1,81,30,1747,shot

mitaj-mario,https://www.sofascore.com/italy-albania/PTbshUb#id:11873898,albania,miss,No information,assisted,18.2,29.4,0,left-foot,close-high-right,0,41.2,47.2,No information,No information,90,5,5695,29.4,18.2,58.8,0,58.8,52.8,1,605,shot
rey-manaj,https://www.sofascore.com/italy-albania/PTbshUb#id:11873898,albania,miss,No information,assisted,3.8,66.2,0,right-foot,left,0,61,6.9,No information,No information,90,No information,5372,66.2,3.8,39,0,39,93.1,1,28,shot
