Player,Game Link,Country,shotType,goalType,situation,X,Y,Z,bodyPart,goalMouthLocation,Goal Mouth X,Goal mouth Y,Goal Mouth Z,XG,XGOT,time,addedTime,timeSeconds,Start X,Start Y,End X,End Y,Goal X,Goal Y,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType
nemanja-gudelj,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,save,No information,regular,15.5,41,0,right-foot,low-right,0,47.9,1.3,No information,No information,48,No information,2864,41,15.5,52.1,0,52.1,98.7,43,2536,shot
gytis-paulauskas,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,lithuania,goal,regular,regular,3,45.4,0,right-foot,low-centre,0,50.6,19.6,No information,No information,45,No information,2694,45.4,3,49.4,0,49.4,80.4,1,6,shot
fedor-cernych,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,lithuania,save,No information,assisted,3.8,32.8,0,left-foot,low-centre,0,51.1,13.9,No information,No information,45,No information,2690,32.8,3.8,48.9,0,48.9,86.1,1,10,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,goal,regular,assisted,7.7,54.2,0,right-foot,low-left,0,54.3,5.7,No information,No information,43,No information,2542,54.2,7.7,45.7,0,45.7,94.3,3,158,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,goal,regular,assisted,3.3,53.1,0,head,low-right,0,45.7,13.9,No information,No information,32,No information,1865,53.1,3.3,54.3,0,54.3,86.1,14,835,shot
sergej-milinkovic-savic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,assisted,9.1,54.2,0,head,right,0,39.7,29.2,No information,No information,30,No information,1746,54.2,9.1,60.3,0,60.3,70.8,16,954,shot
aleksandar-mitrovic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,goal,regular,assisted,6.8,50.3,0,head,low-centre,0,48.4,12.7,No information,No information,21,No information,1237,50.3,6.8,51.6,0,51.6,87.3,25,1463,shot
milos-veljkovic,https://www.sofascore.com/serbia-lithuania/BVbsfCc#id:10752491,serbia,miss,No information,set-piece,5.6,52.4,0,head,right,0,37.5,15.3,No information,No information,17,No information,969,52.4,5.6,62.5,0,62.5,84.7,29,1731,shot

dusan-vlahovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,goal,regular,assisted,11.8,42.9,0,left-foot,low-right,0,47.9,15.2,No information,No information,90,6,5700,42.9,11.8,52.1,0,52.1,84.8,1,600,shot
driton-camaj,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,miss,No information,assisted,6.3,66.8,0,right-foot,high,0,45,93.1,No information,No information,88,No information,5239,66.8,6.3,55,0,55,6.9,3,161,shot
nikola-krstovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,miss,No information,corner,11.4,55.7,0,right-foot,right,0,39.8,33.3,No information,No information,83,No information,4956,55.7,11.4,60.2,0,60.2,66.7,8,444,shot
dusan-vlahovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,goal,regular,assisted,10,42.5,0,left-foot,low-right,0,48.1,4.4,No information,No information,78,No information,4666,42.5,10,51.9,0,51.9,95.6,13,734,shot
dusan-vlahovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,miss,No information,assisted,6.4,35.1,0,left-foot,left,0,61.3,11.1,No information,No information,70,No information,4158,35.1,6.4,38.7,0,38.7,88.9,21,1242,shot
dusan-vlahovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,block,No information,assisted,7.8,44.3,0,left-foot,low-centre,0,49.1,19,No information,No information,68,No information,4025,44.3,7.8,50.9,0,50.9,81,23,1375,shot
aleksandar-mitrovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,block,No information,assisted,14.9,50.7,0,right-foot,low-left,0,52.8,19,No information,No information,67,No information,3972,50.7,14.9,47.2,0,47.2,81,24,1428,shot
sergej-milinkovic-savic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,block,No information,assisted,21.2,60.6,0,right-foot,low-right,0,46.3,19,No information,No information,58,No information,3451,60.6,21.2,53.7,0,53.7,81,33,1949,shot
stevan-jovetic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,save,No information,fast-break,19.1,48.1,0,right-foot,low-left,0,53.1,5.7,No information,No information,57,No information,3368,48.1,19.1,46.9,0,46.9,94.3,34,2032,shot
adam-marusic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,miss,No information,assisted,19.4,25.2,0,right-foot,high-right,0,39.8,44.4,No information,No information,52,No information,3098,25.2,19.4,60.2,0,60.2,55.6,39,2302,shot
nikola-krstovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,miss,No information,regular,25.9,70.5,0,right-foot,close-right,0,41,25,No information,No information,51,No information,3046,70.5,25.9,59,0,59,75,40,2354,shot
dusan-vlahovic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,miss,No information,assisted,9.3,55.9,0,head,close-right,0,42.2,15.3,No information,No information,50,No information,2981,55.9,9.3,57.8,0,57.8,84.7,41,2419,shot
stevan-jovetic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,montenegro,block,No information,assisted,15.1,44.3,0,left-foot,low-centre,0,49,19,No information,No information,48,No information,2866,44.3,15.1,51,0,51,81,43,2534,shot
ivan-ilic,https://www.sofascore.com/montenegro-serbia/fCcsORc#id:10752405,serbia,miss,No information,set-piece,23.5,67.2,0,left-foot,high,0,54.8,81.9,No information,No information,45,2,2765,67.2,23.5,45.2,0,45.2,18.1,1,2635,shot
