Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Portugal,https://www.sofascore.com/czech-republic-portugal/eUbsoUb#id:10023353,27%,0.43,0,5,7,0,9,257,16,5,1,No information,1,0,2,2,3,2,0,0,0,8,0,1,169,12,37,12/49 (24%),1/8 (13%),44%,4,25/51 (49%),15/39 (38%),4/10 (40%),63%,16,11,49,31,0.28,7,16,0,"24/09/2022, 11:45"

Switzerland,https://www.sofascore.com/portugal-switzerland/ZTbseUb#id:10024661,48%,2.36,5,15,1,6,12,449,16,10,0,No information,9,0,3,3,11,4,4,1,1,No information,1,3,372,18,44,23/57 (40%),6/14 (43%),57%,3,29/48 (60%),10/21 (48%),3/5 (60%),81%,16,8,No information,10,-0.04,1,7,1,"12/06/2022, 11:45"
Portugal,https://www.sofascore.com/portugal-switzerland/ZTbseUb#id:10024661,52%,1.07,2,10,3,6,10,488,5,12,2,No information,3,0,3,4,5,5,1,1,0,No information,1,3,412,27,50,23/49 (47%),1/15 (7%),43%,9,19/48 (40%),11/21 (52%),2/9 (22%),80%,5,5,No information,14,-0.88,3,5,0,"12/06/2022, 11:45"

Portugal,https://www.sofascore.com/portugal-spain/YTbseUb#id:10023338,32%,No information,1,9,4,5,15,317,21,14,3,No information,4,0,3,2,7,2,0,1,1,No information,2,3,243,15,35,23/49 (47%),2/15 (13%),52%,5,40/77 (52%),15/28 (54%),6/16 (38%),71%,21,9,No information,21,No information,4,6,1,"27/09/2022, 11:45"
Spain,https://www.sofascore.com/portugal-spain/YTbseUb#id:10023338,68%,No information,1,10,4,7,14,682,15,15,2,No information,5,1,2,3,5,5,1,0,0,No information,1,2,623,17,66,31/38 (82%),2/18 (11%),48%,8,37/77 (48%),13/28 (46%),7/20 (35%),73%,15,10,No information,12,No information,4,4,0,"27/09/2022, 11:45"

Portugal,https://www.sofascore.com/nigeria-portugal/eUbsKVb#id:10751627,61%,No information,5,12,3,5,12,642,27,6,1,No information,5,0,5,2,10,2,4,1,4,No information,1,0,581,14,53,30/40 (75%),0/13 (0%),49%,4,35/69 (51%),3/9 (33%),2/12 (17%),59%,27,11,No information,11,No information,3,1,4,"17/11/2022, 10:45"
Nigeria,https://www.sofascore.com/nigeria-portugal/eUbsKVb#id:10751627,39%,No information,2,4,1,4,7,408,14,11,1,No information,3,1,1,0,4,0,0,2,0,No information,2,1,345,19,24,27/44 (61%),0/7 (0%),51%,13,34/69 (49%),6/9 (67%),9/23 (39%),57%,14,5,No information,11,No information,1,8,0,"17/11/2022, 10:45"

Portugal,https://www.sofascore.com/czech-republic-portugal/eUbsoUb#id:10023306,73%,1.85,4,19,0,13,6,704,10,7,2,No information,8,0,4,7,10,9,1,3,2,35,1,3,618,17,75,28/46 (61%),4/29 (14%),56%,6,26/51 (51%),24/39 (62%),10/20 (50%),80%,10,4,60,7,-0.66,0,5,2,"09/06/2022, 11:45"
Czechia,https://www.sofascore.com/czech-republic-portugal/eUbsoUb#id:10023306,27%,0.43,0,5,7,0,9,257,16,5,1,No information,1,0,2,2,3,2,0,0,0,8,0,1,169,12,37,12/49 (24%),1/8 (13%),44%,4,25/51 (49%),15/39 (38%),4/10 (40%),63%,16,11,49,31,0.28,7,16,0,"09/06/2022, 11:45"

