Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
England,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223947,85%,No information,11,22,1,4,8,880,8,9,1,0,13,1,5,4,20,2,8,3,1,No information,4,No information,824,13,111,41/51 (80%),8/21 (38%),62%,7,36/62 (58%),12/16 (75%),20/31 (65%),75%,8,6,No information,9,No information,1,2,0,"15/11/2021, 11:45"

England,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,15%,No information,0,2,4,1,11,157,18,7,5,1,1,0,1,0,0,2,0,0,0,No information,0,No information,93,7,20,10/54 (19%),0/3 (0%),38%,6,26/62 (42%),4/16 (25%),1/3 (33%),56%,18,12,No information,20,No information,4,4,5,"25/03/2021, 12:45"
San marino,https://www.sofascore.com/san-marino-england/nUbsIWb#id:9223727,85%,No information,11,22,1,4,8,880,8,9,1,0,13,1,5,4,20,2,8,3,1,No information,4,No information,824,13,111,41/51 (80%),8/21 (38%),62%,7,36/62 (58%),12/16 (75%),20/31 (65%),75%,8,6,No information,9,No information,1,2,0,"25/03/2021, 12:45"

Albania,https://www.sofascore.com/england-albania/PTbsnUb#id:9223730,64%,No information,4,15,4,4,3,667,14,11,0,No information,6,0,6,3,12,3,4,0,1,No information,2,1,580,17,55,31/52 (60%),5/13 (38%),63%,10,43/71 (61%),14/20 (70%),18/28 (64%),57%,14,5,No information,4,No information,4,0,2,"28/03/2021, 09:00"
England,https://www.sofascore.com/england-albania/PTbsnUb#id:9223730,36%,No information,1,5,1,0,14,389,20,3,4,No information,4,0,0,1,2,3,0,1,0,No information,0,3,316,10,18,20/54 (37%),0/1 (0%),37%,9,28/71 (39%),6/20 (30%),5/10 (50%),55%,20,16,No information,16,No information,1,12,0,"28/03/2021, 09:00"

England,https://www.sofascore.com/austria-england/nUbstUb#id:9529065,45%,No information,No information,7,2,4,11,No information,No information,19,2,0,4,No information,3,No information,No information,No information,No information,No information,No information,No information,No information,0,No information,20,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,2,4,1,"02/06/2021, 12:00"
Austria,https://www.sofascore.com/austria-england/nUbstUb#id:9529065,55%,No information,No information,6,3,4,19,No information,No information,11,3,0,2,No information,4,No information,No information,No information,No information,No information,No information,No information,No information,0,No information,28,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,3,6,0,"02/06/2021, 12:00"

England,https://www.sofascore.com/england-romania/CObsnUb#id:9529066,55%,No information,No information,15,5,4,9,No information,No information,12,0,0,6,No information,9,No information,No information,No information,No information,No information,No information,No information,No information,2,No information,20,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,5,5,1,"06/06/2021, 09:00"
Romania,https://www.sofascore.com/england-romania/CObsnUb#id:9529066,45%,No information,No information,9,5,2,12,No information,No information,11,1,0,5,No information,4,No information,No information,No information,No information,No information,No information,No information,No information,0,No information,25,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,5,11,0,"06/06/2021, 09:00"

England,https://www.sofascore.com/england-poland/dUbsnUb#id:9223812,37%,No information,1,11,1,1,16,312,13,8,5,No information,4,0,3,4,7,4,1,No information,1,No information,0,2,245,18,48,26/44 (59%),4/11 (36%),44%,6,29/77 (38%),16/26 (62%),8/19 (42%),54%,13,13,No information,22,No information,1,5,2,"31/03/2021, 11:45"
Poland,https://www.sofascore.com/england-poland/dUbsnUb#id:9223812,63%,No information,0,13,3,3,8,535,17,16,2,No information,2,0,5,6,7,6,0,No information,0,No information,2,3,463,19,61,40/59 (68%),4/18 (22%),56%,8,48/77 (62%),10/26 (38%),15/20 (75%),47%,17,4,No information,4,No information,3,4,1,"31/03/2021, 11:45"

England,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,50%,1.51,2,8,2,1,9,453,11,9,1,No information,2,1,4,2,4,4,1,1,2,No information,3,2,381,14,54,17/52 (33%),1/5 (20%),46%,9,25/57 (44%),11/21 (52%),6/15 (40%),27%,11,11,No information,7,0.33,2,8,1,"13/06/2021, 06:00"
Croatia,https://www.sofascore.com/croatia-england/nUbspUb#id:8513120,50%,0.36,0,8,1,1,10,457,18,8,3,No information,2,0,5,1,4,4,0,0,0,No information,0,2,384,21,44,24/47 (51%),2/12 (17%),54%,8,32/57 (56%),10/21 (48%),6/9 (67%),39%,18,3,No information,10,-0.49,1,10,0,"13/06/2021, 06:00"

England,https://www.sofascore.com/england-scotland/VTbsnUb#id:8602445,40%,No information,0,7,2,1,7,397,9,11,2,No information,0,0,5,2,3,4,0,0,0,No information,3,3,330,14,41,13/43 (30%),2/10 (20%),54%,3,28/48 (58%),11/24 (46%),9/13 (69%),56%,9,3,38,13,No information,2,6,0,"18/06/2021, 12:00"
Scotland,https://www.sofascore.com/england-scotland/VTbsnUb#id:8602445,60%,No information,4,11,0,5,12,610,7,7,2,No information,5,0,5,1,10,1,3,1,1,No information,0,2,546,14,46,40/68 (59%),1/11 (9%),46%,4,20/48 (42%),13/24 (54%),6/11 (55%),57%,7,3,38,15,No information,0,8,0,"18/06/2021, 12:00"

England,https://www.sofascore.com/england-germany/lUbsnUb#id:8594146,41%,No information,3,13,1,6,12,386,17,7,0,No information,8,0,5,0,11,2,2,1,1,No information,2,2,305,17,49,27/59 (46%),6/19 (32%),49%,12,32/71 (45%),13/21 (62%),8/20 (40%),47%,17,11,No information,16,No information,1,6,2,"29/06/2021, 09:00"
Germany,https://www.sofascore.com/england-germany/lUbsnUb#id:8594146,59%,No information,2,10,5,2,8,581,24,11,2,No information,4,0,4,2,4,6,2,0,0,No information,2,1,505,22,45,31/45 (69%),2/11 (18%),51%,12,39/71 (55%),8/21 (38%),4/9 (44%),50%,24,7,No information,15,No information,5,8,0,"29/06/2021, 09:00"

Czechia,https://www.sofascore.com/czech-republic-england/nUbsoUb#id:8513134,44%,0.31,0,7,3,4,10,411,15,10,1,No information,1,0,4,2,5,2,0,0,0,No information,1,2,323,19,43,18/46 (39%),1/16 (6%),47%,4,27/51 (53%),10/28 (36%),2/4 (50%),73%,15,9,No information,17,1.24,3,2,1,"22/06/2021, 12:00"
England,https://www.sofascore.com/czech-republic-england/nUbsoUb#id:8513134,56%,1.49,3,5,1,6,11,528,6,10,0,No information,3,1,2,0,4,1,1,2,2,No information,3,5,443,20,43,32/59 (54%),1/15 (7%),53%,9,24/51 (47%),18/28 (64%),9/15 (60%),50%,6,14,No information,12,0.17,1,8,0,"22/06/2021, 12:00"
