Team,Game Link,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Goals prevented,Goalkeeper saves,Goal kicks,Goals,Date
Belgium,https://www.sofascore.com/belgium-switzerland/ZTbsrUb#id:9135458,55%,No information,No information,4,3,3,15,No information,No information,16,1,0,2,No information,2,No information,No information,No information,No information,No information,No information,No information,No information,0,No information,19,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,3,5,2,"11/11/2020, 11:45"
Switzerland,https://www.sofascore.com/belgium-switzerland/ZTbsrUb#id:9135458,45%,No information,No information,6,0,4,14,No information,No information,15,0,0,4,No information,2,No information,No information,No information,No information,No information,No information,No information,No information,2,No information,15,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,0,4,1,"11/11/2020, 11:45"

Belgium,https://www.sofascore.com/belgium-england/nUbsrUb#id:8600823,63%,No information,6,19,1,6,13,657,13,12,2,No information,7,0,5,7,14,5,2,4,1,No information,2,2,603,15,56,12/22 (55%),6/19 (32%),48%,6,31/66 (47%),7/13 (54%),6/14 (43%),77%,13,4,47,6,No information,1,4,2,"15/11/2020, 11:45"
England,https://www.sofascore.com/belgium-england/nUbsrUb#id:8600823,37%,No information,2,7,5,1,12,387,14,12,1,No information,3,0,2,2,4,3,1,1,0,No information,1,1,325,14,27,20/38 (53%),1/6 (17%),52%,8,35/66 (53%),6/13 (46%),10/15 (67%),36%,14,6,45,23,No information,5,11,0,"15/11/2020, 11:45"

Belgium,https://www.sofascore.com/belgium-denmark/BObsrUb#id:8600792,47%,1.66,1,21,2,2,8,489,13,14,3,No information,5,1,8,8,15,6,0,1,1,No information,5,2,415,14,68,17/43 (40%),8/19 (42%),56%,6,42/72 (58%),15/29 (52%),15/21 (71%),46%,13,12,No information,8,-1.08,2,2,4,"18/11/2020, 11:45"
Denmark,https://www.sofascore.com/belgium-denmark/BObsrUb#id:8600792,53%,0.88,2,6,4,4,14,566,12,6,1,No information,5,0,1,0,3,3,1,1,1,No information,1,2,479,20,40,32/53 (60%),1/5 (20%),44%,9,30/72 (42%),14/29 (48%),12/16 (75%),42%,12,7,No information,16,0.79,4,16,2,"18/11/2020, 11:45"

Belgium,https://www.sofascore.com/belgium-wales/cUbsrUb#id:9223746,71%,No information,4,19,2,6,9,738,13,10,0,No information,4,1,9,6,14,5,1,3,2,No information,2,1,665,17,61,35/54 (65%),3/15 (20%),50%,13,27/59 (46%),16/27 (59%),4/10 (40%),69%,13,4,No information,9,No information,2,6,3,"24/03/2021, 12:45"
Wales,https://www.sofascore.com/belgium-wales/cUbsrUb#id:9223746,29%,No information,1,10,1,4,10,285,19,9,3,No information,4,0,3,3,8,2,1,0,0,No information,1,2,216,12,45,19/46 (41%),4/16 (25%),50%,3,32/59 (54%),11/27 (41%),5/15 (33%),68%,19,9,No information,18,No information,1,13,1,"24/03/2021, 12:45"

Iceland,https://www.sofascore.com/belgium-iceland/iUbsrUb#id:8600748,32%,No information,1,4,0,6,12,345,10,8,0,No information,2,0,1,1,2,2,1,No information,1,No information,2,2,275,11,43,32/60 (53%),1/14 (7%),52%,6,22/46 (48%),12/20 (60%),4/5 (80%),60%,10,20,No information,28,No information,0,4,2,"14/10/2020, 11:45"
Belgium,https://www.sofascore.com/belgium-iceland/iUbsrUb#id:8600748,68%,No information,2,9,1,7,8,737,7,11,1,No information,2,0,4,3,6,3,2,No information,0,No information,4,1,669,12,78,21/39 (54%),5/17 (29%),48%,6,24/46 (52%),8/20 (40%),6/10 (60%),71%,7,16,No information,11,No information,1,7,1,"14/10/2020, 11:45"

Czechia,https://www.sofascore.com/belgium-czech-republic/oUbsrUb#id:9223742,53%,No information,4,16,4,4,8,560,14,12,3,No information,6,0,7,3,10,6,3,1,1,No information,0,2,479,15,51,32/55 (58%),3/12 (25%),62%,1,35/56 (63%),18/30 (60%),9/15 (60%),71%,14,7,No information,20,No information,4,6,1,"27/03/2021, 12:45"
Belgium,https://www.sofascore.com/belgium-czech-republic/oUbsrUb#id:9223742,47%,No information,2,12,3,3,15,480,7,8,1,No information,4,0,4,4,8,4,0,2,1,No information,2,2,390,19,57,25/53 (47%),4/23 (17%),38%,7,21/56 (38%),12/30 (40%),6/13 (46%),43%,7,15,No information,12,No information,3,8,1,"27/03/2021, 12:45"

Belgium,https://www.sofascore.com/belarus-belgium/rUbsTUb#id:9223722,25%,No information,No information,4,4,1,13,256,13,6,4,No information,2,0,2,0,2,2,No information,No information,No information,No information,1,1,168,21,44,21/65 (32%),1/5 (20%),37%,10,27/73 (37%),9/25 (36%),8/20 (40%),46%,13,10,No information,23,No information,4,7,8,"30/03/2021, 11:45"
Belarus,https://www.sofascore.com/belarus-belgium/rUbsTUb#id:9223722,75%,No information,No information,12,2,4,7,754,22,13,1,No information,5,1,6,1,6,6,No information,No information,No information,No information,4,5,672,22,89,24/41 (59%),5/27 (19%),63%,8,46/73 (63%),16/25 (64%),11/16 (69%),50%,22,5,No information,12,No information,2,2,0,"30/03/2021, 11:45"

Belgium,https://www.sofascore.com/belgium-greece/kUbsrUb#id:9541318,54%,No information,No information,5,4,2,15,No information,No information,11,0,0,3,No information,2,No information,No information,No information,No information,No information,No information,No information,No information,4,No information,21,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,4,4,1,"03/06/2021, 11:45"
Greece,https://www.sofascore.com/belgium-greece/kUbsrUb#id:9541318,46%,No information,No information,7,2,2,9,No information,No information,19,0,0,5,No information,2,No information,No information,No information,No information,No information,No information,No information,No information,2,No information,12,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,No information,2,8,1,"03/06/2021, 11:45"

Belgium,https://www.sofascore.com/belgium-russia/UTbsrUb#id:8513112,66%,1.37,3,9,1,2,9,721,8,10,No information,No information,4,0,3,2,6,3,3,No information,2,No information,0,0,647,28,45,22/41 (54%),0/9 (0%),52%,10,29/64 (45%),18/26 (69%),12/25 (48%),88%,8,9,No information,14,0.06,1,7,3,"12/06/2021, 12:00"
Russia,https://www.sofascore.com/belgium-russia/UTbsrUb#id:8513112,34%,0.26,0,5,1,4,11,354,23,8,No information,No information,1,0,3,1,2,3,0,No information,0,No information,2,4,263,20,38,22/59 (37%),3/16 (19%),48%,5,35/64 (55%),8/26 (31%),4/7 (57%),74%,23,7,No information,16,-0.91,1,6,0,"12/06/2021, 12:00"

Belgium,https://www.sofascore.com/belgium-croatia/pUbsrUb#id:9529457,48%,0.70,0,11,3,2,7,554,9,9,0,No information,4,0,6,1,7,4,No information,0,0,No information,0,4,471,27,56,34/56 (61%),5/21 (24%),45%,6,21/49 (43%),10/20 (50%),3/11 (27%),22%,9,6,No information,22,1.24,3,7,1,"06/06/2021, 11:45"
Croatia,https://www.sofascore.com/belgium-croatia/pUbsrUb#id:9529457,52%,3.07,5,16,4,4,9,593,14,7,1,No information,3,1,8,5,13,3,No information,5,1,No information,1,0,521,15,66,35/62 (56%),5/24 (21%),55%,6,28/49 (57%),10/20 (50%),7/10 (70%),64%,14,7,No information,24,1.14,4,8,0,"06/06/2021, 11:45"

Scotland,https://www.sofascore.com/belgium-scotland/VTbsrUb#id:8078571,48%,No information,0,10,5,3,12,526,10,11,2,No information,3,0,2,5,3,7,0,0,0,No information,4,1,465,16,41,36/60 (60%),2/14 (14%),46%,8,29/53 (55%),7/26 (27%),8/11 (73%),60%,10,12,No information,15,No information,5,8,4,"09/09/2019, 11:45"
Belgium,https://www.sofascore.com/belgium-scotland/VTbsrUb#id:8078571,52%,No information,3,15,3,8,11,561,11,8,1,No information,8,0,5,2,11,4,2,1,1,No information,0,2,487,12,38,33/45 (73%),6/16 (38%),54%,9,24/53 (45%),19/26 (73%),6/7 (86%),55%,11,5,No information,19,No information,3,4,0,"09/09/2019, 11:45"

Belgium,https://www.sofascore.com/san-marino-belgium/rUbsIWb#id:8078660,83%,No information,7,44,0,17,14,770,14,9,1,No information,17,1,21,6,34,10,2,5,1,No information,4,2,706,23,85,32/38 (84%),13/36 (36%),57%,10,34/61 (56%),12/20 (60%),11/15 (73%),71%,14,5,No information,3,No information,0,0,9,"10/10/2019, 11:45"
San marino,https://www.sofascore.com/san-marino-belgium/rUbsIWb#id:8078660,17%,No information,0,0,9,0,9,163,14,9,2,No information,0,0,0,0,0,0,0,0,0,No information,0,1,86,12,23,18/50 (36%),0/0 (0%),43%,10,27/61 (44%),8/20 (40%),4/8 (50%),36%,14,9,No information,36,No information,9,20,0,"10/10/2019, 11:45"
